"filename", "language", "Markdown", "GDScript", "YAML", "JSON", "JSON with Comments", "Shell Script", "JavaScript", "HTML", "PHP", "CSS", "Properties", "Rust", "Python", "comment", "blank", "total"
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Actor_Attributes\Roles\Gunslinger_1.json", "JSON", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Actor_Attributes\Roles\Hacker_1.json", "JSON", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Actor_Attributes\Roles\Infobroker_1.json", "JSON", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Actor_Attributes\Roles\Spellcaster_1.json", "JSON", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Actor_Attributes\Specialties\Drug dealer.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Actor_Attributes\Specialties\bottle collector.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Actor_Attributes\Specialties\esoteric conartist.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Actor_Attributes\Specialties\fecal analycer.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Actor_Attributes\Specialties\freelancer hobo.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Kits\Magic\Infusion\Base\4th Wallbreak.json", "JSON", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 65
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Kits\Magic\Spell\Base\Earthwall.json", "JSON", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 63
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Kits\Magic\Spell\Base\crispyfier.json", "JSON", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 64
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Kits\Magic\Spell\Base\offensive insult.json", "JSON", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 63
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Kits\Matrix\Cyberware\Base\Brick-palm.json", "JSON", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Kits\Matrix\Cyberware\Base\Fingerguns.json", "JSON", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 64
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Kits\Matrix\Hack\Base\Doorkey Spoofer.json", "JSON", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 58
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Kits\Matrix\Hack\Base\Doorlock.json", "JSON", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 63
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Kits\Matrix\Hack\Base\HeartbleedBug.json", "JSON", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 62
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Kits\Matrix\Hack\Mod\Doorkey Spoofer___social engineered.json", "JSON", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\GameData\Stable\Kits\Meat\Gun\Base\TshirtCannon.json", "JSON", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 63
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Personal\[KIT] [BASE] .json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Races\Dwarf.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Races\Elf.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Races\Human.json", "JSON", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Races\Orc.json", "JSON", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Races\Troll.json", "JSON", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Roles\Arsenist_1.json", "JSON", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Roles\Brawler_1.json", "JSON", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Roles\Gunslinger_1.json", "JSON", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Roles\Hacker_1.json", "JSON", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Roles\Infobroker_1.json", "JSON", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Roles\Spellcaster_1.json", "JSON", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Specialties\Drug dealer.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Specialties\bottle collector.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Specialties\esoteric conartist.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Specialties\fecal analycer.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Actor_Attributes\Specialties\freelancer hobo.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Kits\Magic\Infusion\Base\4th Wallbreak.json", "JSON", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 65
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Kits\Magic\Spell\Base\Earthwall.json", "JSON", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 63
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Kits\Magic\Spell\Base\crispyfier.json", "JSON", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 64
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Kits\Magic\Spell\Base\very offensive insult.json", "JSON", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 63
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Kits\Matrix\Cyberware\Base\Brick-palm.json", "JSON", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Kits\Matrix\Cyberware\Base\Fingerguns.json", "JSON", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 64
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Kits\Matrix\Hack\Base\Doorkey Spoofer.json", "JSON", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 58
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Kits\Matrix\Hack\Base\Doorlock.json", "JSON", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 63
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Kits\Matrix\Hack\Base\HeartbleedBug.json", "JSON", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 62
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Kits\Matrix\Hack\Mod\Doorkey Spoofer___social engineered.json", "JSON", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\GameData\Stable\Kits\Meat\Gun\Base\TshirtCannon.json", "JSON", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 63
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\FixedDays Font\Panel_Title.tres", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 10
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\FixedDays Font\Text_Default.tres", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 8
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\FixedDays Font\Text_Header.tres", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 10
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\FixedDays Font\new_dynamicfontdata.tres", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 5
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\TileMap\06_debug.json", "JSON", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\TileMap\Debug.json", "JSON", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\TileMap\SuburbanTestSide.json", "JSON", 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\TileMap\custome\08_Nature.json", "JSON", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\TileMap\custome\Introduction.json", "JSON", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\TileMap\custome\Suburban.json", "JSON", 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\TileMap\custome\mall.json", "JSON", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\TileMap\custome\schanze.json", "JSON", 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\TileMap\custome\sewer.json", "JSON", 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 171
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\TileMap\custome\test.json", "JSON", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\TileMap\devroom.json", "JSON", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\TileMap\dummy.json", "JSON", 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\TileMap\template.json", "JSON", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\Tilesets\JSON\01_General.json", "JSON", 0, 0, 0, 513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 513
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\Tilesets\JSON\02_POI.json", "JSON", 0, 0, 0, 527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 527
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\Tilesets\JSON\03_Suburban.json", "JSON", 0, 0, 0, 2856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2856
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\Tilesets\JSON\04_CommonBNPC.json", "JSON", 0, 0, 0, 923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 923
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\Tilesets\JSON\05_Security.json", "JSON", 0, 0, 0, 1058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1058
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\Tilesets\JSON\06_Marker.json", "JSON", 0, 0, 0, 338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 338
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\Tilesets\JSON\07_Shop.json", "JSON", 0, 0, 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 799
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\Tilesets\JSON\08_Nature.json", "JSON", 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Media\Tilesets\all.tres", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2143, 0, 0, 0, 3, 2146
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Meta\knownBugs.md", "Markdown", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Bootstrap\BooStrap.gd", "GDScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 18
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Bootstrap\Engines\InitDemocrECTS.gd", "GDScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 15
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Bootstrap\Engines\InitDioJSONes.gd", "GDScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26, 57
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Bootstrap\Engines\InitSokraTILES.gd", "GDScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Bootstrap\GameInitSzene.tscn", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 15, 132
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Bootstrap\GameInit\Manager.gd", "GDScript", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 59
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Bootstrap\GameInit\Submenues\BootMode.gd", "GDScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 37
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Bootstrap\GameInit\Submenues\BootMode.tscn", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 23, 196
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Bootstrap\GameInit\Submenues\ContentManager.tscn", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 22, 175
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Bootstrap\GameInit\Submenues\Event.tscn", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 0, 0, 0, 29, 257
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Bootstrap\GameInit\Submenues\StartingKits.gd", "GDScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 33
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Bootstrap\GameInit\Submenues\StartingKits.tscn", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 38, 335
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Bootstrap\Parameters\GameInit.gd", "GDScript", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 51, 105
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\ArisPROCGENes\ArisPROCGENes.gd", "GDScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 17
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\Actor Entity.gd", "GDScript", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 25, 68
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\Effect\ConditionEntity.gd", "GDScript", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 48, 121
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\Effect\EffectEntity.gd", "GDScript", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 56
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\Effect\SymbioticEntity.gd", "GDScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 29
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\Interactable Entity.gd", "GDScript", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 50
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\KitSet\Kit Modules\Appendix.gd", "GDScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 18
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\KitSet\Kit Modules\Base.gd", "GDScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 18
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\KitSet\Kit Modules\Mod.gd", "GDScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 22
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\KitSet\Kit Modules\parent.gd", "GDScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 49
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\KitSet\KitSetEntity.gd", "GDScript", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 30, 74
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\Loot Entity.gd", "GDScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 20
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\Player\Belongings\Gear.gd", "GDScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\Player\Belongings\Kitventory.gd", "GDScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\Player\Player Entity.gd", "GDScript", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 65
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Entities\Tile Entity.gd", "GDScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 27, 65
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Manager\Atlas.gd", "GDScript", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32, 74
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Manager\EntityManager\ConstructorParent.gd", "GDScript", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 62, 161
"c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\Src\Cogsmos Framework\DemcorECTS\Manager\EntityManager\Hub.gd", "GDScript", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25, 73
